2018-03-21 20:33:56,"RT @ResistentPatria: CAYÓ el Perrito que le mueve la cola a los Gringos, el que llaman PPK, @ppkamigo ,ahora Ex-pdte del #Perú, ""Pedro Pabl…"
2018-03-21 20:33:56,RT @CesarVPeru: El mejor mensaje que el Perú le dará al mundo en la Cumbre de Las Américas es que toma en serio la lucha contra la corrupci…
2018-03-21 20:33:56,"RT @Willmerpoleo: Uno de los chupamedias amigo de Trump y los opositores radicales venezolanos, el presidente de Perú, Pedro Kuczynski, aca…"
2018-03-21 20:33:55,RT @altagraciasa: @DaniloMedina  queda como el único presidente de AL que resistió El Oro corrupto de Odebrecht
2018-03-21 20:33:54,"RT @fernand08f1: El""perrito""simpático d @ppkamigo obligado renunciar por corrupto!Esos son los amigos dla oposición,genocidas Narcoparamili…"
2018-03-21 20:33:54,"RT @ResistentPatria: CAYÓ el Perrito que le mueve la cola a los Gringos, el que llaman PPK, @ppkamigo ,ahora Ex-pdte del #Perú, ""Pedro Pabl…"
2018-03-21 20:33:52,RT @sol651: SIGUE LA GUERRA ENTRE ROJOS Anoche fue Capturado en Maiquetía SVMI Gral  (EJ) en calidad de retiro Víctor Cruz Weffer ex jefe P…
2018-03-21 20:33:51,RT @ElSaltoDiario: Lorena Ruiz Huerta: “¿Cuánto tiempo más va a seguir Ciudadanos sosteniendo en el poder al PP más corrupto de la historia…
2018-03-21 20:33:51,"Reapareció Alfredo Barnechea, cuestiona a PPK a quien califica como «corrupto» y evocó la honradez de Belaunde. Señ… https://t.co/2W5xUE2zfA"
2018-03-21 20:33:51,"RT @esteninf: Kuczynski: Habrá una transición democráticamente ordenada, agradezco a quienes me ayudaron y trabajaron conmigo.. Gracias a t…"
2018-03-21 20:33:51,estoy contento porque venezuela ha hecho justicia porque a sido atacado sin contemplacion por este presidente corru… https://t.co/DfJL106o4J
2018-03-21 20:33:50,RT @7410ALBERTO: Te lo dijimos PPK el que no estaría es la Cumbres de las Américas por ladrón y corrupto...Ahora ni como Presidente del Per…
2018-03-21 20:33:49,"@MegustaleerCo @gusduncan Lo que tenemos es un “sistema corrupto consolidado”, la dignidad democrática en Colombia… https://t.co/hDJdmVaLQK"
2018-03-21 20:33:47,"@sanchezcastejon @PSOE @adrianbarbon @Adrilastra @FSA_PSOE Un socialista no hace lo que estáis haciendo vosotros, a… https://t.co/htZXS80Ihy"
2018-03-21 20:33:47,"RT @peralesjj11: Cayó el que llaman PPK, @ppkamigo  el gringo dizque presidente de Perú. Acaba de ser destituido por el congreso POR CORRUP…"
2018-03-21 20:33:45,"RT @jason_molina1: #lllRepúblicaEsFuturo Porque ya es imposible tapar tanta basura del Régimen corrupto y criminal del 78, avalado por la M…"
2018-03-21 20:33:44,"RT @chileconvoca: La portada de hoy...
(22 tuit) actualizado hasta el 17, el aberrante nombramiento del pinochetista y corrupto Alberto Car…"
2018-03-21 20:33:42,@diariARA Puigdemont el auténtico presidente de Catalunya elegido democraticamante por el pueblo. España es un esta… https://t.co/vKz5Iya0nl
2018-03-21 20:33:39,RT @iamMariaCastro: Ppk renunció mientras tanto muchos congresistas celebran .. creo que aún no entienden que también queremos que se largu…
2018-03-21 20:33:39,@ktikariza La dignidad se fue a la mierda cuando Kuczynski indultó a Fujimori para quedarse en el poder unos meses… https://t.co/DK5tbfXDGF
2018-03-21 20:33:38,@MijaelGLP @canalN_ Ya que no jodan y piensen en el Perú. Ya muchx(s) estúpidx(s) en el congreso queriendo sacar pr… https://t.co/LptqAoaprq
2018-03-21 20:33:38,"RT @EscalonaJuanF: Por corrupto el Presidente del Perú Kuczynski renunció a la presidencia,  el que se mete con @NicolasMaduro con Chávez y…"
2018-03-21 20:33:38,"RT @maibortpetit: Reportan detención  a Víctor Cruz Weffer, corrupto de larga data, ex jefe del Plan Bolívar 2000 y Fondur La información d…"
2018-03-21 20:33:37,"RT @Carolicek: Dentro de todo fue honorable el presidente de Perú, renuncia con las pruebas en medios sin esperar el proceso judicial. 

Ac…"
2018-03-21 20:33:36,"RT @fundamediosUSA: ""En la lucha contra la corrupción, los periodistas corruptos deben ser incluidos y deben terminar presos. En México, ni…"
2018-03-21 20:33:36,"RT @jason_molina1: #lllRepúblicaEsFuturo Porque ya es imposible tapar tanta basura del Régimen corrupto y criminal del 78, avalado por la M…"
2018-03-21 20:33:35,"Dónde se exiliará el corrupto PPK, Pedro Pablo Kuczynski?
EN #Venezuela o en #EEUU?
Obvio, en EEUU, la cuna de la corruoción!!!"
2018-03-21 20:33:34,"@DanielBlancoPz @Reuters Yo no sé si es corrupto pero demócrata es, que diferencia con el tirano."
2018-03-21 20:33:31,"@normandoh @AEEONLINE Por eso; me terminaron de instalar sistema solar con Batería Tesla , por eso;Fuc &amp;$$$&amp;K PREPA… https://t.co/yhEWHQ4sUJ"
2018-03-21 20:33:30,"RT @Emol: En tiempo real | PPK confirma su salida en Perú: ""Renuncio, pero no soy corrupto"" https://t.co/kQUK1nCNiN https://t.co/E3G3AJE8ER"
2018-03-21 20:33:30,@DeLaCalleHum @AlvaroUribeVel @DCoronell @IvanDuque Viejo cabron responda.sobre su responsabilidad en el 8000 y q t… https://t.co/f5mfEwmFsD
2018-03-21 20:33:29,"RT @Willmerpoleo: Trump debe estar llorando a moco suelto porque ahora tiene un títere menos en América, tras la renuncia de su titere pred…"
2018-03-21 20:33:27,"RT @EscalonaJuanF: Por corrupto el Presidente del Perú Kuczynski renunció a la presidencia,  el que se mete con @NicolasMaduro con Chávez y…"
2018-03-21 20:33:26,"@exitosape Ahora solo falta que se largue todo este Congreso corrupto,  que encima se la dan de moralizadores!!!"
2018-03-21 20:33:26,"RT @ContigoRotor: @josetorohardy @K_roTG Incapaz no!  Corrupto y ladrón,  La Cosa Nostra se quedo en pañales"
2018-03-21 20:33:26,"RT @EscalonaJuanF: Por corrupto el Presidente del Perú Kuczynski renunció a la presidencia,  el que se mete con @NicolasMaduro con Chávez y…"
2018-03-21 20:33:26,"Por corrupto #Odebrecht
https://t.co/g3RLAKen3J"
2018-03-21 20:33:25,"RT @MarcelBL21: El Rey dice hacer cumplir la constitución, me gustaría verlo luchando por la vivienda digna y el acceso a la sanidad, pero…"
2018-03-21 20:33:25,@elsita201041 @meiermq @ppkamigo Pero que desenmascaro a éste corrupto es un hecho y que se agregará a su historial… https://t.co/oX4Qa94FlW
2018-03-21 20:33:24,"RT @ResistentPatria: CAYÓ el Perrito que le mueve la cola a los Gringos, el que llaman PPK, @ppkamigo ,ahora Ex-pdte del #Perú, ""Pedro Pabl…"
2018-03-21 20:33:22,@EscalonaJuanF Reconocer un error es de un corrupto?? Pedazo de cabron limpia baba y lleva tazitas de cafe. Mmm el mundo alreves.
